ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2026-05-03T22:40:26.645850363Z,2026-05-03T22:40:26.645427819Z,0,1,42005163,T,A,0,7266.750000000,3,0,12495,938217,MESM6
2026-05-03T22:40:26.648907150Z,2026-05-03T22:40:26.648434939Z,0,1,42005163,T,B,0,7266.750000000,4,0,12403,938370,MESM6
2026-05-03T22:40:26.649028814Z,2026-05-03T22:40:26.648435119Z,0,1,42005163,T,B,0,7266.750000000,3,0,15743,938371,MESM6
2026-05-03T22:40:26.649028814Z,2026-05-03T22:40:26.648435443Z,0,1,42005163,T,B,0,7266.750000000,3,0,15743,938371,MESM6
2026-05-03T22:40:26.649149959Z,2026-05-03T22:40:26.648435621Z,0,1,42005163,T,B,0,7266.750000000,3,0,13731,938372,MESM6
2026-05-03T22:40:26.649149959Z,2026-05-03T22:40:26.648436273Z,0,1,42005163,T,B,0,7266.750000000,1,0,13731,938372,MESM6
2026-05-03T22:40:26.689431127Z,2026-05-03T22:40:26.688674853Z,0,1,42005163,T,A,0,7266.500000000,30,0,12945,938549,MESM6
2026-05-03T22:40:26.690605279Z,2026-05-03T22:40:26.690239911Z,0,1,42005163,T,A,0,7266.500000000,2,0,12611,938582,MESM6
2026-05-03T22:40:26.691171305Z,2026-05-03T22:40:26.690728625Z,0,1,42005163,T,A,0,7266.500000000,2,0,12792,938599,MESM6
2026-05-03T22:40:26.846067332Z,2026-05-03T22:40:26.845788353Z,0,1,42005163,T,A,0,7266.500000000,3,0,12512,938726,MESM6
2026-05-03T22:40:26.876793275Z,2026-05-03T22:40:26.876315273Z,0,1,42005163,T,B,0,7266.500000000,10,0,12974,938863,MESM6
2026-05-03T22:40:26.880622939Z,2026-05-03T22:40:26.880214231Z,0,1,42005163,T,A,0,7266.500000000,1,0,12304,938925,MESM6
2026-05-03T22:40:27.134698539Z,2026-05-03T22:40:27.134459053Z,0,1,42005163,T,B,0,7266.500000000,3,0,12241,939219,MESM6
2026-05-03T22:40:27.404273710Z,2026-05-03T22:40:27.404052359Z,0,1,42005163,T,B,0,7266.500000000,2,0,12510,939301,MESM6
2026-05-03T22:40:27.480949956Z,2026-05-03T22:40:27.480703881Z,0,1,42005163,T,B,0,7266.500000000,2,0,13597,939313,MESM6
2026-05-03T22:40:29.027831603Z,2026-05-03T22:40:29.027570027Z,0,1,42005163,T,B,0,7266.500000000,1,0,16318,939379,MESM6
2026-05-03T22:40:29.983283048Z,2026-05-03T22:40:29.983047479Z,0,1,42005163,T,A,0,7266.250000000,1,0,12268,939437,MESM6
2026-05-03T22:40:30.139111670Z,2026-05-03T22:40:30.138855419Z,0,1,42005163,T,B,0,7266.500000000,1,0,17853,939442,MESM6
2026-05-03T22:40:31.084528615Z,2026-05-03T22:40:31.084211099Z,0,1,42005163,T,B,0,7266.500000000,2,0,15176,939479,MESM6
2026-05-03T22:40:31.199098430Z,2026-05-03T22:40:31.198889531Z,0,1,42005163,T,A,0,7266.250000000,1,0,12241,939490,MESM6
2026-05-03T22:40:32.465822651Z,2026-05-03T22:40:32.465566451Z,0,1,42005163,T,B,0,7266.500000000,2,0,16168,939781,MESM6
2026-05-03T22:40:32.926208019Z,2026-05-03T22:40:32.925980937Z,0,1,42005163,T,B,0,7266.500000000,1,0,15217,939789,MESM6
2026-05-03T22:40:33.533546204Z,2026-05-03T22:40:33.533249307Z,0,1,42005163,T,A,0,7266.000000000,3,0,17197,939819,MESM6
2026-05-03T22:40:33.533559508Z,2026-05-03T22:40:33.533249307Z,0,1,42005163,T,A,0,7266.000000000,4,0,13953,939820,MESM6
2026-05-03T22:40:34.139074751Z,2026-05-03T22:40:34.138819227Z,0,1,42005163,T,B,0,7266.250000000,2,0,12887,940119,MESM6
2026-05-03T22:40:35.612898415Z,2026-05-03T22:40:35.612683845Z,0,1,42005163,T,A,0,7266.250000000,1,0,15914,940265,MESM6
2026-05-03T22:40:35.776269169Z,2026-05-03T22:40:35.776037585Z,0,1,42005163,T,A,0,7266.250000000,1,0,14879,940273,MESM6
2026-05-03T22:40:36.823944751Z,2026-05-03T22:40:36.823090031Z,0,1,42005163,T,B,0,7266.500000000,25,0,13324,940397,MESM6
2026-05-03T22:40:36.826377982Z,2026-05-03T22:40:36.824314009Z,0,1,42005163,T,B,0,7266.500000000,3,0,13253,940472,MESM6
2026-05-03T22:40:36.826895061Z,2026-05-03T22:40:36.825192103Z,0,1,42005163,T,B,0,7266.500000000,1,0,15976,940479,MESM6
2026-05-03T22:40:36.827006627Z,2026-05-03T22:40:36.825202737Z,0,1,42005163,T,B,0,7266.500000000,1,0,16284,940480,MESM6
2026-05-03T22:40:37.389045990Z,2026-05-03T22:40:37.388774677Z,0,1,42005163,T,B,0,7266.750000000,1,0,15492,940572,MESM6
2026-05-03T22:40:37.801857363Z,2026-05-03T22:40:37.801650963Z,0,1,42005163,T,B,0,7266.750000000,1,0,12630,940584,MESM6
2026-05-03T22:40:40.166582318Z,2026-05-03T22:40:40.166336989Z,0,1,42005163,T,B,0,7266.750000000,2,0,12428,941530,MESM6
2026-05-03T22:40:40.329630284Z,2026-05-03T22:40:40.329426013Z,0,1,42005163,T,A,0,7266.750000000,1,0,12511,941614,MESM6
2026-05-03T22:40:41.707821966Z,2026-05-03T22:40:41.707598625Z,0,1,42005163,T,B,0,7266.750000000,1,0,12902,941795,MESM6
2026-05-03T22:40:41.887866429Z,2026-05-03T22:40:41.887638585Z,0,1,42005163,T,B,0,7267.000000000,1,0,12737,941853,MESM6
2026-05-03T22:40:42.535761667Z,2026-05-03T22:40:42.535547305Z,0,1,42005163,T,A,0,7266.500000000,3,0,13093,941870,MESM6
2026-05-03T22:40:42.641688954Z,2026-05-03T22:40:42.640971023Z,0,1,42005163,T,A,0,7266.500000000,7,0,13760,941891,MESM6
2026-05-03T22:40:42.641964748Z,2026-05-03T22:40:42.640997401Z,0,1,42005163,T,A,0,7266.500000000,4,0,13226,941895,MESM6
2026-05-03T22:40:42.642289942Z,2026-05-03T22:40:42.641017599Z,0,1,42005163,T,A,0,7266.500000000,2,0,16182,941901,MESM6
2026-05-03T22:40:42.645634907Z,2026-05-03T22:40:42.641915503Z,0,1,42005163,T,B,0,7266.500000000,1,0,16485,941947,MESM6
2026-05-03T22:40:42.645634907Z,2026-05-03T22:40:42.641938755Z,0,1,42005163,T,B,0,7266.500000000,2,0,16485,941947,MESM6
2026-05-03T22:40:42.645634907Z,2026-05-03T22:40:42.641969991Z,0,1,42005163,T,B,0,7266.500000000,1,0,16485,941947,MESM6
2026-05-03T22:40:42.645634907Z,2026-05-03T22:40:42.642005453Z,0,1,42005163,T,B,0,7266.500000000,2,0,16485,941947,MESM6
2026-05-03T22:40:42.645695787Z,2026-05-03T22:40:42.642164153Z,0,1,42005163,T,B,0,7266.500000000,2,0,12385,941949,MESM6
2026-05-03T22:40:42.647493753Z,2026-05-03T22:40:42.647061375Z,0,1,42005163,T,B,0,7266.500000000,4,0,15005,941987,MESM6
2026-05-03T22:40:43.318033505Z,2026-05-03T22:40:43.317794797Z,0,1,42005163,T,B,0,7266.750000000,1,0,12838,942377,MESM6
2026-05-03T22:40:43.624299842Z,2026-05-03T22:40:43.624084165Z,0,1,42005163,T,A,0,7266.500000000,1,0,12621,942386,MESM6
2026-05-03T22:40:44.126582849Z,2026-05-03T22:40:44.126340753Z,0,1,42005163,T,B,0,7266.750000000,1,0,17108,942411,MESM6
2026-05-03T22:40:44.186660551Z,2026-05-03T22:40:44.186179475Z,0,1,42005163,T,A,0,7266.500000000,5,0,16965,942448,MESM6
2026-05-03T22:40:44.186660551Z,2026-05-03T22:40:44.186189745Z,0,1,42005163,T,A,0,7266.500000000,3,0,16965,942448,MESM6
2026-05-03T22:40:44.385115022Z,2026-05-03T22:40:44.384856345Z,0,1,42005163,T,A,0,7266.250000000,3,0,12682,942645,MESM6
2026-05-03T22:40:44.592158563Z,2026-05-03T22:40:44.591607413Z,0,1,42005163,T,B,0,7266.500000000,2,0,12181,942687,MESM6
2026-05-03T22:40:44.986221179Z,2026-05-03T22:40:44.985975903Z,0,1,42005163,T,A,0,7266.250000000,1,0,13541,942777,MESM6
2026-05-03T22:40:45.078125247Z,2026-05-03T22:40:45.077901299Z,0,1,42005163,T,B,0,7266.500000000,1,0,12368,942782,MESM6
2026-05-03T22:40:45.135834094Z,2026-05-03T22:40:45.135299735Z,0,1,42005163,T,A,0,7266.500000000,4,0,15188,942868,MESM6
2026-05-03T22:40:45.498045417Z,2026-05-03T22:40:45.497748251Z,0,1,42005163,T,B,0,7266.500000000,2,0,12622,943164,MESM6
2026-05-03T22:40:45.670262377Z,2026-05-03T22:40:45.669973777Z,0,1,42005163,T,B,0,7266.500000000,8,0,12816,943257,MESM6
2026-05-03T22:40:46.236015302Z,2026-05-03T22:40:46.235786749Z,0,1,42005163,T,A,0,7266.250000000,3,0,13376,943377,MESM6
2026-05-03T22:40:46.356656055Z,2026-05-03T22:40:46.356401383Z,0,1,42005163,T,B,0,7266.500000000,1,0,13488,943422,MESM6
2026-05-03T22:40:46.357215918Z,2026-05-03T22:40:46.356976269Z,0,1,42005163,T,B,0,7266.500000000,1,0,12407,943428,MESM6
2026-05-03T22:40:47.105867177Z,2026-05-03T22:40:47.105643329Z,0,1,42005163,T,B,0,7266.750000000,1,0,16989,943477,MESM6
2026-05-03T22:40:47.718989934Z,2026-05-03T22:40:47.718762887Z,0,1,42005163,T,B,0,7266.750000000,1,0,12818,943537,MESM6
2026-05-03T22:40:48.089333318Z,2026-05-03T22:40:48.089076201Z,0,1,42005163,T,A,0,7266.500000000,3,0,12879,943826,MESM6
2026-05-03T22:40:49.594544759Z,2026-05-03T22:40:49.594306531Z,0,1,42005163,T,A,0,7266.500000000,2,0,15647,943938,MESM6
2026-05-03T22:40:49.689941945Z,2026-05-03T22:40:49.689722639Z,0,1,42005163,T,A,0,7266.500000000,1,0,12709,943959,MESM6
2026-05-03T22:40:49.934482359Z,2026-05-03T22:40:49.934261415Z,0,1,42005163,T,A,0,7266.500000000,3,0,12440,943996,MESM6
2026-05-03T22:40:50.767804297Z,2026-05-03T22:40:50.767564403Z,0,1,42005163,T,A,0,7266.500000000,1,0,13147,944116,MESM6
2026-05-03T22:40:51.786840782Z,2026-05-03T22:40:51.786589015Z,0,1,42005163,T,A,0,7266.500000000,3,0,13848,944373,MESM6
2026-05-03T22:40:52.678740054Z,2026-05-03T22:40:52.678534509Z,0,1,42005163,T,A,0,7266.500000000,1,0,12179,944399,MESM6
2026-05-03T22:40:53.615583046Z,2026-05-03T22:40:53.615358089Z,0,1,42005163,T,A,0,7266.500000000,1,0,13473,944491,MESM6
2026-05-03T22:40:53.635542559Z,2026-05-03T22:40:53.635315461Z,0,1,42005163,T,A,0,7266.500000000,3,0,12860,944494,MESM6
2026-05-03T22:40:55.488083416Z,2026-05-03T22:40:55.487820127Z,0,1,42005163,T,A,0,7266.500000000,3,0,13490,944758,MESM6
2026-05-03T22:40:56.054129453Z,2026-05-03T22:40:56.053188971Z,0,1,42005163,T,A,0,7266.500000000,1,0,12731,944818,MESM6
2026-05-03T22:40:56.334454956Z,2026-05-03T22:40:56.334225003Z,0,1,42005163,T,B,0,7266.750000000,1,0,14163,944994,MESM6
2026-05-03T22:40:56.815181764Z,2026-05-03T22:40:56.814905715Z,0,1,42005163,T,A,0,7266.500000000,1,0,12612,944999,MESM6
2026-05-03T22:40:56.815181764Z,2026-05-03T22:40:56.814905715Z,0,1,42005163,T,A,0,7266.250000000,1,0,12612,944999,MESM6
2026-05-03T22:40:56.940210001Z,2026-05-03T22:40:56.940004421Z,0,1,42005163,T,B,0,7266.750000000,1,0,13475,945017,MESM6
2026-05-03T22:40:57.137257369Z,2026-05-03T22:40:57.137019281Z,0,1,42005163,T,A,0,7266.250000000,3,0,12850,945026,MESM6
2026-05-03T22:40:57.961091327Z,2026-05-03T22:40:57.960812937Z,0,1,42005163,T,A,0,7266.250000000,4,0,12548,945075,MESM6
2026-05-03T22:40:58.731801894Z,2026-05-03T22:40:58.731588829Z,0,1,42005163,T,A,0,7266.250000000,1,0,12279,945096,MESM6
2026-05-03T22:40:58.790003806Z,2026-05-03T22:40:58.789762449Z,0,1,42005163,T,A,0,7266.250000000,3,0,13258,945156,MESM6
2026-05-03T22:40:58.896588046Z,2026-05-03T22:40:58.896384807Z,0,1,42005163,T,A,0,7266.250000000,1,0,13235,945167,MESM6
2026-05-03T22:41:00.438120411Z,2026-05-03T22:41:00.437874019Z,0,1,42005163,T,A,0,7266.250000000,2,0,17461,945418,MESM6
2026-05-03T22:41:01.733119043Z,2026-05-03T22:41:01.732896321Z,0,1,42005163,T,A,0,7266.250000000,1,0,13314,945662,MESM6
2026-05-03T22:41:02.018456396Z,2026-05-03T22:41:02.018207251Z,0,1,42005163,T,A,0,7266.250000000,1,0,12324,945705,MESM6
2026-05-03T22:41:03.068993142Z,2026-05-03T22:41:03.068761101Z,0,1,42005163,T,B,0,7266.500000000,2,0,12788,945975,MESM6
2026-05-03T22:41:06.918713279Z,2026-05-03T22:41:06.918419007Z,0,1,42005163,T,B,0,7266.750000000,1,0,12803,946512,MESM6
2026-05-03T22:41:09.374705851Z,2026-05-03T22:41:09.374442533Z,0,1,42005163,T,A,0,7266.500000000,2,0,12613,946556,MESM6
2026-05-03T22:41:10.235664019Z,2026-05-03T22:41:10.235208649Z,0,1,42005163,T,A,0,7266.500000000,2,0,12268,946727,MESM6
2026-05-03T22:41:13.946621236Z,2026-05-03T22:41:13.946380149Z,0,1,42005163,T,B,0,7266.500000000,4,0,13291,947338,MESM6
2026-05-03T22:41:15.347623219Z,2026-05-03T22:41:15.347378269Z,0,1,42005163,T,B,0,7266.500000000,1,0,13505,947403,MESM6
2026-05-03T22:41:15.460179231Z,2026-05-03T22:41:15.459955259Z,0,1,42005163,T,B,0,7266.500000000,1,0,13228,947411,MESM6
2026-05-03T22:41:16.237462057Z,2026-05-03T22:41:16.236442917Z,0,1,42005163,T,A,0,7266.250000000,4,0,16634,947447,MESM6
2026-05-03T22:41:16.237462057Z,2026-05-03T22:41:16.236442917Z,0,1,42005163,T,A,0,7266.000000000,1,0,16634,947447,MESM6
2026-05-03T22:41:16.748371542Z,2026-05-03T22:41:16.747994113Z,0,1,42005163,T,A,0,7266.250000000,2,0,12493,947666,MESM6
2026-05-03T22:41:22.599388079Z,2026-05-03T22:41:22.599146161Z,0,1,42005163,T,B,0,7266.500000000,1,0,13850,948754,MESM6
2026-05-03T22:41:23.829131579Z,2026-05-03T22:41:23.828890065Z,0,1,42005163,T,A,0,7266.250000000,5,0,15704,948792,MESM6
2026-05-03T22:41:24.511463484Z,2026-05-03T22:41:24.511192895Z,0,1,42005163,T,B,0,7266.500000000,4,0,14679,948867,MESM6
2026-05-03T22:41:25.529675640Z,2026-05-03T22:41:25.529446691Z,0,1,42005163,T,B,0,7266.500000000,1,0,12610,948906,MESM6
2026-05-03T22:41:30.485992111Z,2026-05-03T22:41:30.485765727Z,0,1,42005163,T,A,0,7266.250000000,1,0,14535,949184,MESM6
2026-05-03T22:41:30.613574217Z,2026-05-03T22:41:30.613301487Z,0,1,42005163,T,B,0,7266.500000000,1,0,12427,949338,MESM6
2026-05-03T22:41:30.613648151Z,2026-05-03T22:41:30.613303669Z,0,1,42005163,T,B,0,7266.500000000,1,0,12149,949340,MESM6
2026-05-03T22:41:30.613998015Z,2026-05-03T22:41:30.613311383Z,0,1,42005163,T,B,0,7266.500000000,1,0,12826,949344,MESM6
2026-05-03T22:41:30.814643066Z,2026-05-03T22:41:30.814387591Z,0,1,42005163,T,B,0,7266.500000000,2,0,13629,949515,MESM6
2026-05-03T22:41:31.023314131Z,2026-05-03T22:41:31.022983293Z,0,1,42005163,T,A,0,7266.750000000,2,0,12500,950027,MESM6
2026-05-03T22:41:31.998136794Z,2026-05-03T22:41:31.997884639Z,0,1,42005163,T,B,0,7266.750000000,1,0,14832,950395,MESM6
2026-05-03T22:41:32.752439894Z,2026-05-03T22:41:32.752195863Z,0,1,42005163,T,B,0,7266.750000000,2,0,12849,950424,MESM6
2026-05-03T22:41:38.310066343Z,2026-05-03T22:41:38.309738963Z,0,1,42005163,T,A,0,7266.500000000,9,0,13113,951001,MESM6
2026-05-03T22:41:40.370755334Z,2026-05-03T22:41:40.370504517Z,0,1,42005163,T,B,0,7266.500000000,1,0,12990,951644,MESM6
2026-05-03T22:41:40.539915841Z,2026-05-03T22:41:40.539674791Z,0,1,42005163,T,B,0,7266.500000000,2,0,12920,951679,MESM6
2026-05-03T22:41:41.797493783Z,2026-05-03T22:41:41.797201487Z,0,1,42005163,T,B,0,7266.500000000,7,0,12909,951882,MESM6
2026-05-03T22:41:42.132742153Z,2026-05-03T22:41:42.132501621Z,0,1,42005163,T,A,0,7266.500000000,1,0,12683,952246,MESM6
2026-05-03T22:41:43.847894375Z,2026-05-03T22:41:43.847661285Z,0,1,42005163,T,B,0,7266.750000000,1,0,18446,952481,MESM6
2026-05-03T22:41:44.019525139Z,2026-05-03T22:41:44.019253605Z,0,1,42005163,T,A,0,7266.500000000,5,0,14287,952486,MESM6
2026-05-03T22:41:44.068630729Z,2026-05-03T22:41:44.068416899Z,0,1,42005163,T,B,0,7266.750000000,1,0,12122,952500,MESM6
2026-05-03T22:41:45.480468116Z,2026-05-03T22:41:45.480232737Z,0,1,42005163,T,B,0,7266.750000000,1,0,12627,952708,MESM6
2026-05-03T22:41:46.574544171Z,2026-05-03T22:41:46.574293425Z,0,1,42005163,T,A,0,7266.500000000,3,0,13002,952932,MESM6
2026-05-03T22:41:48.180927657Z,2026-05-03T22:41:48.180229547Z,0,1,42005163,T,B,0,7266.750000000,4,0,12379,952994,MESM6
2026-05-03T22:41:49.756683462Z,2026-05-03T22:41:49.756432929Z,0,1,42005163,T,A,0,7266.750000000,1,0,15923,953422,MESM6
2026-05-03T22:41:51.770237078Z,2026-05-03T22:41:51.769972361Z,0,1,42005163,T,A,0,7266.750000000,2,0,14572,953801,MESM6
2026-05-03T22:41:52.786370693Z,2026-05-03T22:41:52.786081435Z,0,1,42005163,T,B,0,7267.000000000,1,0,13618,954199,MESM6
2026-05-03T22:41:52.786380100Z,2026-05-03T22:41:52.786081435Z,0,1,42005163,T,B,0,7267.000000000,1,0,11522,954200,MESM6
2026-05-03T22:41:52.789170041Z,2026-05-03T22:41:52.788965011Z,0,1,42005163,T,B,0,7267.000000000,2,0,12523,954211,MESM6
2026-05-03T22:41:52.912567131Z,2026-05-03T22:41:52.912379053Z,0,1,42005163,T,B,0,7267.000000000,1,0,12391,954223,MESM6
2026-05-03T22:41:54.585053019Z,2026-05-03T22:41:54.584832995Z,0,1,42005163,T,B,0,7267.000000000,2,0,12855,954317,MESM6
2026-05-03T22:41:55.518326433Z,2026-05-03T22:41:55.518096021Z,0,1,42005163,T,B,0,7267.000000000,1,0,12567,954550,MESM6
2026-05-03T22:41:56.264034138Z,2026-05-03T22:41:56.263702021Z,0,1,42005163,T,B,0,7266.750000000,7,0,12228,954631,MESM6
2026-05-03T22:41:56.354739284Z,2026-05-03T22:41:56.354517747Z,0,1,42005163,T,B,0,7267.000000000,1,0,12907,954736,MESM6
2026-05-03T22:41:57.284641882Z,2026-05-03T22:41:57.284393719Z,0,1,42005163,T,B,0,7267.000000000,4,0,14808,954834,MESM6
2026-05-03T22:41:57.636821033Z,2026-05-03T22:41:57.636597425Z,0,1,42005163,T,B,0,7267.000000000,1,0,12742,954849,MESM6
2026-05-03T22:41:58.991074478Z,2026-05-03T22:41:58.990843583Z,0,1,42005163,T,B,0,7267.000000000,2,0,13787,955131,MESM6
2026-05-03T22:42:00.812979686Z,2026-05-03T22:42:00.812707277Z,0,1,42005163,T,B,0,7267.000000000,5,0,14381,955232,MESM6
2026-05-03T22:42:00.927754510Z,2026-05-03T22:42:00.927542663Z,0,1,42005163,T,B,0,7267.000000000,1,0,12774,955262,MESM6
2026-05-03T22:42:01.650229753Z,2026-05-03T22:42:01.650016811Z,0,1,42005163,T,B,0,7267.000000000,1,0,12826,955343,MESM6
2026-05-03T22:42:01.704347199Z,2026-05-03T22:42:01.704112457Z,0,1,42005163,T,A,0,7266.750000000,1,0,14558,955347,MESM6
2026-05-03T22:42:01.707912243Z,2026-05-03T22:42:01.707739443Z,0,1,42005163,T,B,0,7267.000000000,1,0,14645,955350,MESM6
2026-05-03T22:42:02.305366355Z,2026-05-03T22:42:02.305049089Z,0,1,42005163,T,B,0,7267.000000000,9,0,13001,955400,MESM6
2026-05-03T22:42:02.309332751Z,2026-05-03T22:42:02.308653613Z,0,1,42005163,T,A,0,7267.000000000,1,0,13085,955606,MESM6
2026-05-03T22:42:02.397519087Z,2026-05-03T22:42:02.397305289Z,0,1,42005163,T,A,0,7267.000000000,1,0,12144,955683,MESM6
2026-05-03T22:42:03.070419869Z,2026-05-03T22:42:03.070117851Z,0,1,42005163,T,B,0,7267.000000000,2,0,12941,956070,MESM6
2026-05-03T22:42:03.763766398Z,2026-05-03T22:42:03.763504131Z,0,1,42005163,T,B,0,7267.000000000,2,0,14917,956095,MESM6
2026-05-03T22:42:05.901790408Z,2026-05-03T22:42:05.901568453Z,0,1,42005163,T,B,0,7267.000000000,1,0,13168,956394,MESM6
2026-05-03T22:42:05.923007240Z,2026-05-03T22:42:05.922806367Z,0,1,42005163,T,B,0,7267.000000000,1,0,13074,956397,MESM6
2026-05-03T22:42:06.012075352Z,2026-05-03T22:42:06.011854929Z,0,1,42005163,T,A,0,7266.750000000,2,0,12811,956443,MESM6
2026-05-03T22:42:06.103414361Z,2026-05-03T22:42:06.103210325Z,0,1,42005163,T,B,0,7267.000000000,1,0,12806,956457,MESM6
2026-05-03T22:42:06.736148316Z,2026-05-03T22:42:06.735928553Z,0,1,42005163,T,B,0,7267.000000000,1,0,12786,956612,MESM6
2026-05-03T22:42:06.815795345Z,2026-05-03T22:42:06.815523707Z,0,1,42005163,T,B,0,7267.000000000,1,0,13075,956614,MESM6
2026-05-03T22:42:06.868596339Z,2026-05-03T22:42:06.868082289Z,0,1,42005163,T,B,0,7267.000000000,7,0,12991,956618,MESM6
2026-05-03T22:42:06.868596339Z,2026-05-03T22:42:06.868082289Z,0,1,42005163,T,B,0,7267.250000000,2,0,12991,956618,MESM6
2026-05-03T22:42:06.868614961Z,2026-05-03T22:42:06.868082289Z,0,1,42005163,T,B,0,7267.250000000,1,0,14984,956619,MESM6
2026-05-03T22:42:06.868614961Z,2026-05-03T22:42:06.868082289Z,0,1,42005163,T,B,0,7267.250000000,2,0,14984,956619,MESM6
2026-05-03T22:42:06.868614961Z,2026-05-03T22:42:06.868082289Z,0,1,42005163,T,B,0,7267.250000000,1,0,14984,956619,MESM6
2026-05-03T22:42:06.868614961Z,2026-05-03T22:42:06.868082289Z,0,1,42005163,T,B,0,7267.250000000,1,0,14984,956619,MESM6
2026-05-03T22:42:06.868614961Z,2026-05-03T22:42:06.868082289Z,0,1,42005163,T,B,0,7267.250000000,1,0,14984,956619,MESM6
2026-05-03T22:42:06.868614961Z,2026-05-03T22:42:06.868082289Z,0,1,42005163,T,B,0,7267.250000000,3,0,14984,956619,MESM6
2026-05-03T22:42:06.869244342Z,2026-05-03T22:42:06.868929931Z,0,1,42005163,T,B,0,7267.000000000,2,0,12491,956637,MESM6
2026-05-03T22:42:06.869306451Z,2026-05-03T22:42:06.868956875Z,0,1,42005163,T,B,0,7267.000000000,1,0,11662,956639,MESM6
2026-05-03T22:42:06.962943216Z,2026-05-03T22:42:06.962709429Z,0,1,42005163,T,A,0,7267.000000000,2,0,12613,956705,MESM6
2026-05-03T22:42:08.066796054Z,2026-05-03T22:42:08.066420981Z,0,1,42005163,T,B,0,7267.000000000,7,0,12960,956916,MESM6
2026-05-03T22:42:08.066796054Z,2026-05-03T22:42:08.066420981Z,0,1,42005163,T,B,0,7267.250000000,3,0,12960,956916,MESM6
2026-05-03T22:42:08.855243537Z,2026-05-03T22:42:08.854838481Z,0,1,42005163,T,B,0,7267.000000000,4,0,12335,957060,MESM6
2026-05-03T22:42:08.855300271Z,2026-05-03T22:42:08.854854653Z,0,1,42005163,T,B,0,7267.000000000,3,0,12589,957062,MESM6
2026-05-03T22:42:08.856329855Z,2026-05-03T22:42:08.855817675Z,0,1,42005163,T,B,0,7267.000000000,2,0,12749,957118,MESM6
2026-05-03T22:42:08.927557663Z,2026-05-03T22:42:08.927206713Z,0,1,42005163,T,B,0,7267.250000000,4,0,15893,957430,MESM6
2026-05-03T22:42:08.928036429Z,2026-05-03T22:42:08.927295319Z,0,1,42005163,T,B,0,7267.250000000,1,0,12769,957443,MESM6
2026-05-03T22:42:08.968937113Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.500000000,15,0,12609,957929,MESM6
2026-05-03T22:42:08.968953663Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,2,0,13027,957930,MESM6
2026-05-03T22:42:08.968953663Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,2,0,13027,957930,MESM6
2026-05-03T22:42:08.968953663Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,3,0,13027,957930,MESM6
2026-05-03T22:42:08.968953663Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,1,0,13027,957930,MESM6
2026-05-03T22:42:08.968953663Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,2,0,13027,957930,MESM6
2026-05-03T22:42:08.968953663Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,1,0,13027,957930,MESM6
2026-05-03T22:42:08.968953663Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,1,0,13027,957930,MESM6
2026-05-03T22:42:08.968953663Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,1,0,13027,957930,MESM6
2026-05-03T22:42:08.968953663Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,1,0,13027,957930,MESM6
2026-05-03T22:42:08.968953663Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,3,0,13027,957930,MESM6
2026-05-03T22:42:08.968959654Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,1,0,10930,957931,MESM6
2026-05-03T22:42:08.969100593Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,1,0,12427,957932,MESM6
2026-05-03T22:42:08.969108868Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,1,0,11084,957933,MESM6
2026-05-03T22:42:08.969108868Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,1,0,11084,957933,MESM6
2026-05-03T22:42:08.969115549Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,1,0,11065,957934,MESM6
2026-05-03T22:42:08.969122518Z,2026-05-03T22:42:08.968319137Z,0,1,42005163,T,B,0,7267.750000000,1,0,11137,957935,MESM6
2026-05-03T22:42:09.056262977Z,2026-05-03T22:42:09.055904165Z,0,1,42005163,T,B,0,7267.750000000,15,0,12488,958323,MESM6
2026-05-03T22:42:09.346376935Z,2026-05-03T22:42:09.346152059Z,0,1,42005163,T,A,0,7267.500000000,1,0,12459,958498,MESM6
2026-05-03T22:42:09.433019475Z,2026-05-03T22:42:09.432814875Z,0,1,42005163,T,B,0,7267.750000000,1,0,14608,958507,MESM6
2026-05-03T22:42:09.657767414Z,2026-05-03T22:42:09.657553905Z,0,1,42005163,T,B,0,7267.750000000,1,0,12324,958514,MESM6
